0	Generic	NotDef	.notdef
10730	Ideographs	UROr7F	uni7FF9-JP
10731	Ideographs	UROr7F	uni7FFA-JP
10732	Ideographs	UROr7F	uni7FFB-CN
10733	Ideographs	UROr7F	uni7FFC-JP
10734	Ideographs	UROr7F	uni7FFD-JP
10735	Ideographs	UROr7F	uni7FFE-JP
10736	Ideographs	UROr7F	uni7FFF-JP
10737	Ideographs	UROr80	uni8000-JP
10738	Ideographs	UROr80	uni8001-CN
10739	Ideographs	UROr80	uni8002-JP
10740	Ideographs	UROr80	uni8003-JP
10741	Ideographs	UROr80	uni8004-CN
10742	Ideographs	UROr80	uni8005-CN
10743	Ideographs	UROr80	uni8006-CN
10744	Ideographs	UROr80	uni8007-JP
10745	Ideographs	UROr80	uni8008-JP
10746	Ideographs	UROr80	uni800A-JP
10747	Ideographs	UROr80	uni800B-JP
10748	Ideographs	UROr80	uni800C-CN
10749	Ideographs	UROr80	uni800D-JP
10750	Ideographs	UROr80	uni800E-JP
10751	Ideographs	UROr80	uni800F-JP
10752	Ideographs	UROr80	uni8010-CN
10753	Ideographs	UROr80	uni8011-JP
10754	Ideographs	UROr80	uni8012-JP
10755	Ideographs	UROr80	uni8013-JP
10756	Ideographs	UROr80	uni8014-JP
10757	Ideographs	UROr80	uni8015-CN
10758	Ideographs	UROr80	uni8016-JP
10759	Ideographs	UROr80	uni8017-CN
10760	Ideographs	UROr80	uni8018-JP
10761	Ideographs	UROr80	uni8019-JP
10762	Ideographs	UROr80	uni801C-JP
10763	Ideographs	UROr80	uni801D-JP
10764	Ideographs	UROr80	uni801E-JP
10765	Ideographs	UROr80	uni801F-JP
10766	Ideographs	UROr80	uni8020-JP
10767	Ideographs	UROr80	uni8021-JP
10768	Ideographs	UROr80	uni8024-JP
10769	Ideographs	UROr80	uni8026-JP
10770	Ideographs	UROr80	uni8028-JP
10771	Ideographs	UROr80	uni802C-JP
10772	Ideographs	UROr80	uni802E-JP
10773	Ideographs	UROr80	uni8030-JP
10774	Ideographs	UROr80	uni8033-CN
10775	Ideographs	UROr80	uni8034-JP
10776	Ideographs	UROr80	uni8035-JP
10777	Ideographs	UROr80	uni8036-JP
10778	Ideographs	UROr80	uni8037-CN
10779	Ideographs	UROr80	uni8039-JP
10780	Ideographs	UROr80	uni803A-JP
10781	Ideographs	UROr80	uni803B-JP
10782	Ideographs	UROr80	uni803C-JP
10783	Ideographs	UROr80	uni803D-JP
10784	Ideographs	UROr80	uni803E-JP
10785	Ideographs	UROr80	uni803F-JP
10786	Ideographs	UROr80	uni8040-JP
10787	Ideographs	UROr80	uni8043-JP
10788	Ideographs	UROr80	uni8044-JP
10789	Ideographs	UROr80	uni8046-JP
10790	Ideographs	UROr80	uni804A-JP
10791	Ideographs	UROr80	uni8052-JP
10792	Ideographs	UROr80	uni8056-JP
10793	Ideographs	UROr80	uni8058-JP
10794	Ideographs	UROr80	uni805A-JP
10795	Ideographs	UROr80	uni805E-JP
10796	Ideographs	UROr80	uni805F-JP
10797	Ideographs	UROr80	uni8060-JP
10798	Ideographs	UROr80	uni8061-JP
10799	Ideographs	UROr80	uni8062-JP
10800	Ideographs	UROr80	uni8064-JP
10801	Ideographs	UROr80	uni8066-JP
10802	Ideographs	UROr80	uni8068-JP
10803	Ideographs	UROr80	uni806D-JP
10804	Ideographs	UROr80	uni806F-JP
10805	Ideographs	UROr80	uni8070-JP
10806	Ideographs	UROr80	uni8071-JP
10807	Ideographs	UROr80	uni8072-JP
10808	Ideographs	UROr80	uni8073-JP
10809	Ideographs	UROr80	uni8074-JP
10810	Ideographs	UROr80	uni8075-JP
10811	Ideographs	UROr80	uni8076-JP
10812	Ideographs	UROr80	uni8077-JP
10813	Ideographs	UROr80	uni8079-JP
10814	Ideographs	UROr80	uni807B-JP
10815	Ideographs	UROr80	uni807D-JP
10816	Ideographs	UROr80	uni807E-JP
10817	Ideographs	UROr80	uni807F-CN
10818	Ideographs	UROr80	uni8080-CN
10819	Ideographs	UROr80	uni8081-JP
10820	Ideographs	UROr80	uni8084-CN
10821	Ideographs	UROr80	uni8085-JP
10822	Ideographs	UROr80	uni8086-JP
10823	Ideographs	UROr80	uni8087-JP
10824	Ideographs	UROr80	uni8088-JP
10825	Ideographs	UROr80	uni8089-CN
10826	Ideographs	UROr80	uni808B-CN
10827	Ideographs	UROr80	uni808C-CN
10828	Ideographs	UROr80	uni808E-JP
10829	Ideographs	UROr80	uni8093-JP
10830	Ideographs	UROr80	uni8096-JP
10831	Ideographs	UROr80	uni8098-CN
10832	Ideographs	UROr80	uni8099-JP
10833	Ideographs	UROr80	uni809A-CN
10834	Ideographs	UROr80	uni809B-CN
10835	Ideographs	UROr80	uni809C-JP
10836	Ideographs	UROr80	uni809D-CN
10837	Ideographs	UROr80	uni809E-JP
10838	Ideographs	UROr80	uni80A1-JP
10839	Ideographs	UROr80	uni80A2-JP
10840	Ideographs	UROr80	uni80A4-CN
10841	Ideographs	UROr80	uni80A5-CN
10842	Ideographs	UROr80	uni80A6-JP
10843	Ideographs	UROr80	uni80A7-JP
10844	Ideographs	UROr80	uni80A9-JP
10845	Ideographs	UROr80	uni80AA-JP
10846	Ideographs	UROr80	uni80AB-JP
10847	Ideographs	UROr80	uni80AC-JP
10848	Ideographs	UROr80	uni80AD-JP
10849	Ideographs	UROr80	uni80AF-CN
10850	Ideographs	UROr80	uni80B1-JP
10851	Ideographs	UROr80	uni80B2-JP
10852	Ideographs	UROr80	uni80B4-CN
10853	Ideographs	UROr80	uni80B8-JP
10854	Ideographs	UROr80	uni80B9-JP
10855	Ideographs	UROr80	uni80BA-JP
10856	Ideographs	UROr80	uni80C3-CN
10857	Ideographs	UROr80	uni80C4-CN
10858	Ideographs	UROr80	uni80C5-JP
10859	Ideographs	UROr80	uni80C6-CN
10860	Ideographs	UROr80	uni80C8-JP
10861	Ideographs	UROr80	uni80CA-JP
10862	Ideographs	UROr80	uni80CC-CN
10863	Ideographs	UROr80	uni80CD-JP
10864	Ideographs	UROr80	uni80CE-JP
10865	Ideographs	UROr80	uni80CF-JP
10866	Ideographs	UROr80	uni80D2-JP
10867	Ideographs	UROr80	uni80D4-JP
10868	Ideographs	UROr80	uni80D5-JP
10869	Ideographs	UROr80	uni80D6-JP
10870	Ideographs	UROr80	uni80D7-JP
10871	Ideographs	UROr80	uni80D8-JP
10872	Ideographs	UROr80	uni80D9-CN
10873	Ideographs	UROr80	uni80DA-CN
10874	Ideographs	UROr80	uni80DB-CN
10875	Ideographs	UROr80	uni80DD-JP
10876	Ideographs	UROr80	uni80DE-JP
10877	Ideographs	UROr80	uni80E0-JP
10878	Ideographs	UROr80	uni80E1-CN
10879	Ideographs	UROr80	uni80E4-JP
10880	Ideographs	UROr80	uni80E5-CN
10881	Ideographs	UROr80	uni80E6-JP
10882	Ideographs	UROr80	uni80ED-JP
10883	Ideographs	UROr80	uni80EE-JP
10884	Ideographs	UROr80	uni80EF-JP
10885	Ideographs	UROr80	uni80F0-JP
10886	Ideographs	UROr80	uni80F1-CN
10887	Ideographs	UROr80	uni80F2-JP
10888	Ideographs	UROr80	uni80F3-JP
10889	Ideographs	UROr80	uni80F4-JP
10890	Ideographs	UROr80	uni80F5-JP
10891	Ideographs	UROr80	uni80F6-JP
10892	Ideographs	UROr80	uni80F7-JP
10893	Ideographs	UROr80	uni80F8-JP
10894	Ideographs	UROr80	uni80F9-JP
10895	Ideographs	UROr80	uni80FA-JP
10896	Ideographs	UROr80	uni80FB-JP
10897	Ideographs	UROr80	uni80FC-JP
10898	Ideographs	UROr80	uni80FD-JP
10899	Ideographs	UROr80	uni80FE-JP
10900	Ideographs	UROr81	uni8102-CN
10901	Ideographs	UROr81	uni8103-JP
10902	Ideographs	UROr81	uni8105-JP
10903	Ideographs	UROr81	uni8106-CN
10904	Ideographs	UROr81	uni8107-JP
10905	Ideographs	UROr81	uni8108-JP
10906	Ideographs	UROr81	uni8109-CN
10907	Ideographs	UROr81	uni810A-JP
10908	Ideographs	UROr81	uni810B-JP
10909	Ideographs	UROr81	uni810D-JP
10910	Ideographs	UROr81	uni8116-JP
10911	Ideographs	UROr81	uni8117-JP
10912	Ideographs	UROr81	uni8118-JP
10913	Ideographs	UROr81	uni811A-JP
10914	Ideographs	UROr81	uni811B-JP
10915	Ideographs	UROr81	uni811C-JP
10916	Ideographs	UROr81	uni811E-CN
10917	Ideographs	UROr81	uni8120-JP
10918	Ideographs	UROr81	uni8123-JP
10919	Ideographs	UROr81	uni8124-JP
10920	Ideographs	UROr81	uni8127-JP
10921	Ideographs	UROr81	uni8129-JP
10922	Ideographs	UROr81	uni812B-JP
10923	Ideographs	UROr81	uni812C-JP
10924	Ideographs	UROr81	uni812F-CN
10925	Ideographs	UROr81	uni8130-JP
10926	Ideographs	UROr81	uni8131-CN
10927	Ideographs	UROr81	uni8133-JP
10928	Ideographs	UROr81	uni8135-JP
10929	Ideographs	UROr81	uni8139-JP
10930	Ideographs	UROr81	uni813A-JP
10931	Ideographs	UROr81	uni813C-JP
10932	Ideographs	UROr81	uni813D-JP
10933	Ideographs	UROr81	uni813E-JP
10934	Ideographs	UROr81	uni8141-JP
10935	Ideographs	UROr81	uni8145-JP
10936	Ideographs	UROr81	uni8146-CN
10937	Ideographs	UROr81	uni8147-JP
10938	Ideographs	UROr81	uni814A-CN
10939	Ideographs	UROr81	uni814B-JP
10940	Ideographs	UROr81	uni814C-CN
10941	Ideographs	UROr81	uni814E-JP
10942	Ideographs	UROr81	uni8150-JP
10943	Ideographs	UROr81	uni8151-JP
10944	Ideographs	UROr81	uni8152-JP
10945	Ideographs	UROr81	uni8153-JP
10946	Ideographs	UROr81	uni8154-JP
10947	Ideographs	UROr81	uni8155-JP
10948	Ideographs	UROr81	uni8157-CN
10949	Ideographs	UROr81	uni815F-JP
10950	Ideographs	UROr81	uni8160-JP
10951	Ideographs	UROr81	uni8161-JP
10952	Ideographs	UROr81	uni8165-JP
10953	Ideographs	UROr81	uni8166-JP
10954	Ideographs	UROr81	uni8167-JP
10955	Ideographs	UROr81	uni8168-JP
10956	Ideographs	UROr81	uni8169-JP
10957	Ideographs	UROr81	uni816B-JP
10958	Ideographs	UROr81	uni816D-JP
10959	Ideographs	UROr81	uni816E-JP
10960	Ideographs	UROr81	uni816F-JP
10961	Ideographs	UROr81	uni8170-JP
10962	Ideographs	UROr81	uni8171-JP
10963	Ideographs	UROr81	uni8173-JP
10964	Ideographs	UROr81	uni8174-JP
10965	Ideographs	UROr81	uni8177-JP
10966	Ideographs	UROr81	uni8178-JP
10967	Ideographs	UROr81	uni8179-CN
10968	Ideographs	UROr81	uni817A-JP
10969	Ideographs	UROr81	uni817F-JP
10970	Ideographs	UROr81	uni8180-JP
10971	Ideographs	UROr81	uni8181-JP
10972	Ideographs	UROr81	uni8182-JP
10973	Ideographs	UROr81	uni8183-JP
10974	Ideographs	UROr81	uni8184-JP
10975	Ideographs	UROr81	uni8185-JP
10976	Ideographs	UROr81	uni8186-JP
10977	Ideographs	UROr81	uni8188-JP
10978	Ideographs	UROr81	uni818A-CN
10979	Ideographs	UROr81	uni818B-JP
10980	Ideographs	UROr81	uni818E-JP
10981	Ideographs	UROr81	uni818F-JP
10982	Ideographs	UROr81	uni8190-JP
10983	Ideographs	UROr81	uni8193-JP
10984	Ideographs	UROr81	uni8195-JP
10985	Ideographs	UROr81	uni8196-JP
10986	Ideographs	UROr81	uni8198-CN
10987	Ideographs	UROr81	uni819A-JP
10988	Ideographs	UROr81	uni819B-CN
10989	Ideographs	UROr81	uni819C-CN
10990	Ideographs	UROr81	uni819D-JP
10991	Ideographs	UROr81	uni819E-JP
10992	Ideographs	UROr81	uni81A0-JP
10993	Ideographs	UROr81	uni81A2-JP
10994	Ideographs	UROr81	uni81A3-JP
10995	Ideographs	UROr81	uni81A4-JP
10996	Ideographs	UROr81	uni81A8-JP
10997	Ideographs	UROr81	uni81A9-JP
10998	Ideographs	UROr81	uni81AE-JP
10999	Ideographs	UROr81	uni81B0-JP
11000	Ideographs	UROr81	uni81B2-JP
11001	Ideographs	UROr81	uni81B3-CN
11002	Ideographs	UROr81	uni81B4-JP
11003	Ideographs	UROr81	uni81B5-JP
11004	Ideographs	UROr81	uni81B8-JP
11005	Ideographs	UROr81	uni81BA-JP
11006	Ideographs	UROr81	uni81BB-JP
11007	Ideographs	UROr81	uni81BD-JP
11008	Ideographs	UROr81	uni81BE-JP
11009	Ideographs	UROr81	uni81BF-JP
11010	Ideographs	UROr81	uni81C0-JP
11011	Ideographs	UROr81	uni81C1-JP
11012	Ideographs	UROr81	uni81C2-JP
11013	Ideographs	UROr81	uni81C3-JP
11014	Ideographs	UROr81	uni81C5-JP
11015	Ideographs	UROr81	uni81C6-JP
11016	Ideographs	UROr81	uni81C8-JP
11017	Ideographs	UROr81	uni81C9-JP
11018	Ideographs	UROr81	uni81CA-CN
11019	Ideographs	UROr81	uni81CB-JP
11020	Ideographs	UROr81	uni81CD-JP
11021	Ideographs	UROr81	uni81CE-JP
11022	Ideographs	UROr81	uni81CF-JP
11023	Ideographs	UROr81	uni81D1-JP
11024	Ideographs	UROr81	uni81D3-JP
11025	Ideographs	UROr81	uni81D5-JP
11026	Ideographs	UROr81	uni81D6-JP
11027	Ideographs	UROr81	uni81D7-JP
11028	Ideographs	UROr81	uni81D8-JP
11029	Ideographs	UROr81	uni81D9-JP
11030	Ideographs	UROr81	uni81DA-JP
11031	Ideographs	UROr81	uni81DB-JP
11032	Ideographs	UROr81	uni81DD-JP
11033	Ideographs	UROr81	uni81DE-JP
11034	Ideographs	UROr81	uni81DF-JP
11035	Ideographs	UROr81	uni81E0-JP
11036	Ideographs	UROr81	uni81E1-JP
11037	Ideographs	UROr81	uni81E3-JP
11038	Ideographs	UROr81	uni81E4-JP
11039	Ideographs	UROr81	uni81E5-JP
11040	Ideographs	UROr81	uni81E7-JP
11041	Ideographs	UROr81	uni81E8-JP
11042	Ideographs	UROr81	uni81EA-CN
11043	Ideographs	UROr81	uni81EB-JP
11044	Ideographs	UROr81	uni81EC-JP
11045	Ideographs	UROr81	uni81ED-JP
11046	Ideographs	UROr81	uni81EF-JP
11047	Ideographs	UROr81	uni81F0-JP
11048	Ideographs	UROr81	uni81F1-JP
11049	Ideographs	UROr81	uni81F2-JP
11050	Ideographs	UROr81	uni81F3-JP
11051	Ideographs	UROr81	uni81F4-JP
11052	Ideographs	UROr81	uni81F5-JP
11053	Ideographs	UROr81	uni81F6-JP
11054	Ideographs	UROr81	uni81F8-JP
11055	Ideographs	UROr81	uni81F9-JP
11056	Ideographs	UROr81	uni81FA-JP
11057	Ideographs	UROr81	uni81FB-JP
11058	Ideographs	UROr81	uni81FC-JP
11059	Ideographs	UROr81	uni81FD-JP
11060	Ideographs	UROr81	uni81FE-JP
11061	Ideographs	UROr81	uni81FF-JP
11062	Ideographs	UROr82	uni8200-JP
11063	Ideographs	UROr82	uni8201-JP
11064	Ideographs	UROr82	uni8202-JP
11065	Ideographs	UROr82	uni8203-JP
11066	Ideographs	UROr82	uni8204-CN
11067	Ideographs	UROr82	uni8205-JP
11068	Ideographs	UROr82	uni8207-JP
11069	Ideographs	UROr82	uni8208-JP
11070	Ideographs	UROr82	uni8209-JP
11071	Ideographs	UROr82	uni820A-JP
11072	Ideographs	UROr82	uni820B-JP
11073	Ideographs	UROr82	uni820C-CN
11074	Ideographs	UROr82	uni820D-JP
11075	Ideographs	UROr82	uni820E-JP
11076	Ideographs	UROr82	uni820F-JP
11077	Ideographs	UROr82	uni8210-JP
11078	Ideographs	UROr82	uni8212-JP
11079	Ideographs	UROr82	uni8213-JP
11080	Ideographs	UROr82	uni8214-JP
11081	Ideographs	UROr82	uni8216-JP
11082	Ideographs	UROr82	uni8217-JP
11083	Ideographs	UROr82	uni8218-JP
11084	Ideographs	UROr82	uni8219-JP
11085	Ideographs	UROr82	uni821A-JP
11086	Ideographs	UROr82	uni821B-JP
11087	Ideographs	UROr82	uni821C-JP
11088	Ideographs	UROr82	uni821D-JP
11089	Ideographs	UROr82	uni821E-JP
11090	Ideographs	UROr82	uni821F-JP
11091	Ideographs	UROr82	uni8221-JP
11092	Ideographs	UROr82	uni8222-JP
11093	Ideographs	UROr82	uni8228-JP
11094	Ideographs	UROr82	uni8229-JP
11095	Ideographs	UROr82	uni822A-JP
11096	Ideographs	UROr82	uni822B-JP
11097	Ideographs	UROr82	uni822C-JP
11098	Ideographs	UROr82	uni822E-JP
11099	Ideographs	UROr82	uni8232-JP
11100	Ideographs	UROr82	uni8233-JP
11101	Ideographs	UROr82	uni8234-JP
11102	Ideographs	UROr82	uni8235-JP
11103	Ideographs	UROr82	uni8236-JP
11104	Ideographs	UROr82	uni8237-JP
11105	Ideographs	UROr82	uni8238-JP
11106	Ideographs	UROr82	uni8239-JP
11107	Ideographs	UROr82	uni823A-JP
11108	Ideographs	UROr82	uni823C-JP
11109	Ideographs	UROr82	uni8240-JP
11110	Ideographs	UROr82	uni8243-JP
11111	Ideographs	UROr82	uni8244-JP
11112	Ideographs	UROr82	uni8245-JP
11113	Ideographs	UROr82	uni8246-JP
11114	Ideographs	UROr82	uni8247-JP
11115	Ideographs	UROr82	uni8249-JP
11116	Ideographs	UROr82	uni824B-JP
11117	Ideographs	UROr82	uni824E-JP
11118	Ideographs	UROr82	uni824F-JP
11119	Ideographs	UROr82	uni8251-JP
11120	Ideographs	UROr82	uni8256-JP
11121	Ideographs	UROr82	uni8257-JP
11122	Ideographs	UROr82	uni8258-JP
11123	Ideographs	UROr82	uni8259-JP
11124	Ideographs	UROr82	uni825A-JP
11125	Ideographs	UROr82	uni825C-JP
11126	Ideographs	UROr82	uni825D-JP
11127	Ideographs	UROr82	uni825F-JP
11128	Ideographs	UROr82	uni8260-JP
11129	Ideographs	UROr82	uni8262-JP
11130	Ideographs	UROr82	uni8263-JP
11131	Ideographs	UROr82	uni8264-JP
11132	Ideographs	UROr82	uni8266-JP
11133	Ideographs	UROr82	uni8267-JP
11134	Ideographs	UROr82	uni8268-JP
11135	Ideographs	UROr82	uni826A-JP
11136	Ideographs	UROr82	uni826B-JP
11137	Ideographs	UROr82	uni826D-JP
11138	Ideographs	UROr82	uni826E-JP
11139	Ideographs	UROr82	uni826F-JP
11140	Ideographs	UROr82	uni8271-JP
11141	Ideographs	UROr82	uni8272-JP
11142	Ideographs	UROr82	uni8274-JP
11143	Ideographs	UROr82	uni8276-JP
11144	Ideographs	UROr82	uni8277-JP
11145	Ideographs	UROr82	uni8278-JP
11146	Ideographs	UROr82	uni8279-CN
11147	Ideographs	UROr82	uni827B-JP
11148	Ideographs	UROr82	uni827D-CN
11149	Ideographs	UROr82	uni827E-CN
11150	Ideographs	UROr82	uni827F-JP
11151	Ideographs	UROr82	uni8280-JP
11152	Ideographs	UROr82	uni8281-JP
11153	Ideographs	UROr82	uni8283-JP
11154	Ideographs	UROr82	uni8284-CN
11155	Ideographs	UROr82	uni8287-JP
11156	Ideographs	UROr82	uni8289-JP
11157	Ideographs	UROr82	uni828A-CN
11158	Ideographs	UROr82	uni828B-CN
11159	Ideographs	UROr82	uni828D-CN
11160	Ideographs	UROr82	uni828E-JP
11161	Ideographs	UROr82	uni8291-CN
11162	Ideographs	UROr82	uni8292-JP
11163	Ideographs	UROr82	uni8293-JP
11164	Ideographs	UROr82	uni8294-JP
11165	Ideographs	UROr82	uni8296-JP
11166	Ideographs	UROr82	uni8298-JP
11167	Ideographs	UROr82	uni8299-CN
11168	Ideographs	UROr82	uni829A-JP
11169	Ideographs	UROr82	uni829B-JP
11170	Ideographs	UROr82	uni829D-JP
11171	Ideographs	UROr82	uni829F-JP
11172	Ideographs	UROr82	uni82A0-JP
11173	Ideographs	UROr82	uni82A1-JP
11174	Ideographs	UROr82	uni82A3-JP
11175	Ideographs	UROr82	uni82A4-JP
11176	Ideographs	UROr82	uni82A5-JP
11177	Ideographs	UROr82	uni82A6-JP
11178	Ideographs	UROr82	uni82A7-JP
11179	Ideographs	UROr82	uni82A8-JP
11180	Ideographs	UROr82	uni82A9-JP
11181	Ideographs	UROr82	uni82AA-JP
11182	Ideographs	UROr82	uni82AB-CN
11183	Ideographs	UROr82	uni82AC-JP
11184	Ideographs	UROr82	uni82AD-JP
11185	Ideographs	UROr82	uni82AE-JP
11186	Ideographs	UROr82	uni82AF-JP
11187	Ideographs	UROr82	uni82B0-CN
11188	Ideographs	UROr82	uni82B1-JP
11189	Ideographs	UROr82	uni82B2-JP
11190	Ideographs	UROr82	uni82B3-JP
11191	Ideographs	UROr82	uni82B4-CN
11192	Ideographs	UROr82	uni82B7-CN
11193	Ideographs	UROr82	uni82B8-JP
11194	Ideographs	UROr82	uni82B9-JP
11195	Ideographs	UROr82	uni82BA-JP
11196	Ideographs	UROr82	uni82BB-JP
11197	Ideographs	UROr82	uni82BC-JP
11198	Ideographs	UROr82	uni82BD-JP
11199	Ideographs	UROr82	uni82BE-CN
11200	Ideographs	UROr82	uni82BF-JP
11201	Ideographs	UROr82	uni82C5-CN
11202	Ideographs	UROr82	uni82C6-JP
11203	Ideographs	UROr82	uni82D0-JP
11204	Ideographs	UROr82	uni82D1-JP
11205	Ideographs	UROr82	uni82D2-CN
11206	Ideographs	UROr82	uni82D3-JP
11207	Ideographs	UROr82	uni82D4-JP
11208	Ideographs	UROr82	uni82D5-CN
11209	Ideographs	UROr82	uni82D7-CN
11210	Ideographs	UROr82	uni82D9-JP
11211	Ideographs	UROr82	uni82DA-JP
11212	Ideographs	UROr82	uni82DB-CN
11213	Ideographs	UROr82	uni82DC-CN
11214	Ideographs	UROr82	uni82DE-CN
11215	Ideographs	UROr82	uni82DF-CN
11216	Ideographs	UROr82	uni82E0-JP
11217	Ideographs	UROr82	uni82E1-JP
11218	Ideographs	UROr82	uni82E2-JP
11219	Ideographs	UROr82	uni82E3-JP
11220	Ideographs	UROr82	uni82E4-JP
11221	Ideographs	UROr82	uni82E5-CN
11222	Ideographs	UROr82	uni82E6-CN
11223	Ideographs	UROr82	uni82E7-JP
11224	Ideographs	UROr82	uni82E8-JP
11225	Ideographs	UROr82	uni82EA-JP
11226	Ideographs	UROr82	uni82EB-CN
11227	Ideographs	UROr82	uni82ED-JP
11228	Ideographs	UROr82	uni82EF-CN
11229	Ideographs	UROr82	uni82F1-CN
11230	Ideographs	UROr82	uni82F3-JP
11231	Ideographs	UROr82	uni82F4-CN
11232	Ideographs	UROr82	uni82F6-JP
11233	Ideographs	UROr82	uni82F7-CN
11234	Ideographs	UROr82	uni82F9-JP
11235	Ideographs	UROr82	uni82FA-JP
11236	Ideographs	UROr82	uni82FB-CN
11237	Ideographs	UROr82	uni82FD-JP
11238	Ideographs	UROr82	uni82FE-JP
11239	Ideographs	UROr83	uni8300-JP
11240	Ideographs	UROr83	uni8301-JP
11241	Ideographs	UROr83	uni8302-CN
11242	Ideographs	UROr83	uni8303-CN
11243	Ideographs	UROr83	uni8304-JP
11244	Ideographs	UROr83	uni8305-CN
11245	Ideographs	UROr83	uni8306-JP
11246	Ideographs	UROr83	uni8307-JP
11247	Ideographs	UROr83	uni8308-CN
11248	Ideographs	UROr83	uni8309-CN
11249	Ideographs	UROr83	uni830A-JP
11250	Ideographs	UROr83	uni830B-JP
11251	Ideographs	UROr83	uni830C-CN
11252	Ideographs	UROr83	uni830E-JP
11253	Ideographs	UROr83	uni8316-JP
11254	Ideographs	UROr83	uni8317-JP
11255	Ideographs	UROr83	uni8318-JP
11256	Ideographs	UROr83	uni831B-JP
11257	Ideographs	UROr83	uni831C-JP
11258	Ideographs	UROr83	uni831D-JP
11259	Ideographs	UROr83	uni831E-JP
11260	Ideographs	UROr83	uni831F-JP
11261	Ideographs	UROr83	uni8321-JP
11262	Ideographs	UROr83	uni8322-JP
11263	Ideographs	UROr83	uni8323-JP
11264	Ideographs	UROr83	uni8328-JP
11265	Ideographs	UROr83	uni832B-JP
11266	Ideographs	UROr83	uni832C-CN
11267	Ideographs	UROr83	uni832D-JP
11268	Ideographs	UROr83	uni832E-JP
11269	Ideographs	UROr83	uni832F-CN
11270	Ideographs	UROr83	uni8330-JP
11271	Ideographs	UROr83	uni8331-CN
11272	Ideographs	UROr83	uni8332-JP
11273	Ideographs	UROr83	uni8333-CN
11274	Ideographs	UROr83	uni8334-CN
11275	Ideographs	UROr83	uni8335-JP
11276	Ideographs	UROr83	uni8336-JP
11277	Ideographs	UROr83	uni8337-JP
11278	Ideographs	UROr83	uni8338-CN
11279	Ideographs	UROr83	uni8339-JP
11280	Ideographs	UROr83	uni833A-JP
11281	Ideographs	UROr83	uni833C-CN
11282	Ideographs	UROr83	uni833D-JP
11283	Ideographs	UROr83	uni8340-JP
11284	Ideographs	UROr83	uni8342-JP
11285	Ideographs	UROr83	uni8343-JP
11286	Ideographs	UROr83	uni8344-JP
11287	Ideographs	UROr83	uni8345-JP
11288	Ideographs	UROr83	uni8346-CN
11289	Ideographs	UROr83	uni8347-JP
11290	Ideographs	UROr83	uni8349-CN
11291	Ideographs	UROr83	uni834A-JP
11292	Ideographs	UROr83	uni834D-JP
11293	Ideographs	UROr83	uni834E-JP
11294	Ideographs	UROr83	uni834F-CN
11295	Ideographs	UROr83	uni8350-JP
11296	Ideographs	UROr83	uni8351-JP
11297	Ideographs	UROr83	uni8352-JP
11298	Ideographs	UROr83	uni8353-JP
11299	Ideographs	UROr83	uni8354-CN
11300	Ideographs	UROr83	uni8355-JP
11301	Ideographs	UROr83	uni8356-JP
11302	Ideographs	UROr83	uni8357-JP
11303	Ideographs	UROr83	uni8358-JP
11304	Ideographs	UROr83	uni835A-CN
11305	Ideographs	UROr83	uni8362-JP
11306	Ideographs	UROr83	uni8363-CN
11307	Ideographs	UROr83	uni8370-JP
11308	Ideographs	UROr83	uni8373-JP
11309	Ideographs	UROr83	uni8375-JP
11310	Ideographs	UROr83	uni8377-CN
11311	Ideographs	UROr83	uni8378-JP
11312	Ideographs	UROr83	uni837B-CN
11313	Ideographs	UROr83	uni837C-JP
11314	Ideographs	UROr83	uni837D-JP
11315	Ideographs	UROr83	uni837F-JP
11316	Ideographs	UROr83	uni8380-JP
11317	Ideographs	UROr83	uni8382-JP
11318	Ideographs	UROr83	uni8384-JP
11319	Ideographs	UROr83	uni8385-JP
11320	Ideographs	UROr83	uni8386-CN
11321	Ideographs	UROr83	uni8387-JP
11322	Ideographs	UROr83	uni8389-CN
11323	Ideographs	UROr83	uni838A-JP
11324	Ideographs	UROr83	uni838D-JP
11325	Ideographs	UROr83	uni838E-JP
11326	Ideographs	UROr83	uni8392-JP
11327	Ideographs	UROr83	uni8393-JP
11328	Ideographs	UROr83	uni8394-JP
11329	Ideographs	UROr83	uni8395-JP
11330	Ideographs	UROr83	uni8396-JP
11331	Ideographs	UROr83	uni8398-JP
11332	Ideographs	UROr83	uni8399-JP
11333	Ideographs	UROr83	uni839A-JP
11334	Ideographs	UROr83	uni839B-JP
11335	Ideographs	UROr83	uni839C-CN
11336	Ideographs	UROr83	uni839D-JP
11337	Ideographs	UROr83	uni839E-JP
11338	Ideographs	UROr83	uni839F-JP
11339	Ideographs	UROr83	uni83A0-JP
11340	Ideographs	UROr83	uni83A2-JP
11341	Ideographs	UROr83	uni83A6-JP
11342	Ideographs	UROr83	uni83A7-JP
11343	Ideographs	UROr83	uni83A8-JP
11344	Ideographs	UROr83	uni83A9-JP
11345	Ideographs	UROr83	uni83AA-CN
11346	Ideographs	UROr83	uni83AB-CN
11347	Ideographs	UROr83	uni83AC-JP
11348	Ideographs	UROr83	uni83AD-JP
11349	Ideographs	UROr83	uni83B1-CN
11350	Ideographs	UROr83	uni83B5-JP
11351	Ideographs	UROr83	uni83BD-JP
11352	Ideographs	UROr83	uni83BE-JP
11353	Ideographs	UROr83	uni83BF-JP
